episode,person,line,id,title,type,season
10,all,woooo! yeah!,0110,The One With The Monkey,person,01
10,rachel,"phoebe, you're on.",0110,The One With The Monkey,person,01
10,phoebe,"oh, oh, good.",0110,The One With The Monkey,person,01
10,rachel,"(into microphone) okay, hi. ladies and gentlemen, back by populardemand, miss phoebe buffay. wooh!",0110,The One With The Monkey,person,01
10,phoebe,"(takes mike) thanks, hi. um, i wanna start with a song that means a lotto me this time of year. (shakes bell as an introduction) (sung",0110,The One With The Monkey,person,01
10,phoebe,(sung),0110,The One With The Monkey,person,01
10,phoebe,(sung),0110,The One With The Monkey,person,01
10,max,"no. no, that's- that's okay.",0110,The One With The Monkey,person,01
10,phoebe,"well, c'mon, if it's important enough to discuss while i'm playing, theni assume it's important enough for everyone else to hear!",0110,The One With The Monkey,person,01
10,chandler,"(quietly, to the others) that guy's going home with a note!",0110,The One With The Monkey,person,01
10,david,noth- i was- i was just saying to my-,0110,The One With The Monkey,person,01
10,phoebe,could you speak up please?,0110,The One With The Monkey,person,01
10,david,"(stands up and speaks more loudly) sorry, i wa- i was just saying to myfriend that i thought you were the most beautiful woman that i'd ever seen in my- in mylife. and then he said that- you said you thought",0110,The One With The Monkey,person,01
10,max,daryl hannah.,0110,The One With The Monkey,person,01
10,david,"daryl hannah was the most beautiful woman that he'd ever seen in his lifeand i said yeah, i liked her in splash, a lot, but not so much in- in wall street, ithought she had kind of a",0110,The One With The Monkey,person,01
10,max,hard quality.,0110,The One With The Monkey,person,01
10,david,"-hard quality. and uh, while daryl hannah is beautiful in a conventionalway, you are luminous with a kind of a delicate grace. then, uh, that-that-that's when youstarted yelling. (sits down)",0110,The One With The Monkey,person,01
10,phoebe,"okay, we're gonna take a short break. (goes over to their table)",0110,The One With The Monkey,person,01
10,joey,"hey, that guy's going home with more than a note!",0110,The One With The Monkey,person,01
10,ross,"come here, marcel. sit here. (marcel wanders off)",0110,The One With The Monkey,person,01
10,rachel,"pheebs, i can't believe he hasn't kissed you yet. i mean god, by mysixth date with paolo, i mean he had already named both my breasts! ...ooh. did i justshare too much?",0110,The One With The Monkey,person,01
10,ross,just a smidge.,0110,The One With The Monkey,person,01
10,phoebe,"david's like, y'know, scientist guy. he's very methodical.",0110,The One With The Monkey,person,01
10,monica,i think it's romantic.,0110,The One With The Monkey,person,01
10,phoebe,me too! oh! did you ever see an officer and a gentleman?,0110,The One With The Monkey,person,01
10,rachel,yeah!,0110,The One With The Monkey,person,01
10,phoebe,"well, he's kinda like the guy i went to see that with. except, excepthe-he's smarter, and gentler, and sweeter... i just- i just wanna be with him all thetime. day and night, and night and day... and special occasions...",0110,The One With The Monkey,person,01
10,chandler,"wait a minute, wait a minute, i see where this is going, you're gonnaask him to new year's, aren't you. you're gonna break the pact. she's gonna break thepact.",0110,The One With The Monkey,person,01
10,phoebe,"no, no, no, no, no, no. yeah, could i just?",0110,The One With The Monkey,person,01
10,chandler,"yeah, 'cause i already asked janice.",0110,The One With The Monkey,person,01
10,monica,what?!,0110,The One With The Monkey,person,01
10,ross,"c'mon, this was a pact! this was your pact!",0110,The One With The Monkey,person,01
10,chandler,"i snapped, okay? i couldn't handle the pressure and i snapped.",0110,The One With The Monkey,person,01
10,monica,"yeah, but janice? that-that was like the worst breakup in history!",0110,The One With The Monkey,person,01
10,chandler,"i'm not saying it was a good idea, i'm saying i snapped!",0110,The One With The Monkey,person,01
10,joey,"hi. hi, sorry i'm late.",0110,The One With The Monkey,person,01
10,chandler,too many jokes... must mock joey!,0110,The One With The Monkey,person,01
10,joey,"nice shoes, huh? (he wiggles his foot and the bells tinkle)",0110,The One With The Monkey,person,01
10,chandler,"aah, y'killing me!",0110,The One With The Monkey,person,01
10,monica,ross! he's playing with my spatulas again!,0110,The One With The Monkey,person,01
10,ross,"okay, look, he's not gonna hurt them, right?",0110,The One With The Monkey,person,01
10,monica,do you always have to bring him here?,0110,The One With The Monkey,person,01
10,ross,"i didn't wanna leave him alone. alright? we- we had our first fight thismorning. i think it has to do with my working late. i said some things that i didn't mean,and he- he threw some faeces...",0110,The One With The Monkey,person,01
10,chandler,"y'know, if you're gonna work late, i could look in on him for you.",0110,The One With The Monkey,person,01
10,ross,"oh, that'd be great! okay, but if you do, make sure it seems like you'rethere to see him, okay, and you're not like doing it as a favour to me.",0110,The One With The Monkey,person,01
10,chandler,"okay, but if he asks, i'm not going to lie.",0110,The One With The Monkey,person,01
10,david,"...but, you can't actually test this theory, because today's particleaccelerators are nowhere near powerful enough to simulate these conditions.",0110,The One With The Monkey,person,01
10,phoebe,"okay, alright, i have a question, then.",0110,The One With The Monkey,person,01
10,david,yuh.,0110,The One With The Monkey,person,01
10,phoebe,"um, were you planning on kissing me ever?",0110,The One With The Monkey,person,01
10,david,"uh, that's definitely a, uh, valid question. and, uh, the answer would be(writes yes on the board) yes. yes i was. but, see, i wanted it to be this phenomenal kissthat happened at this phenomenal moment, because, well, 'cause it's you.",0110,The One With The Monkey,person,01
10,phoebe,sure.,0110,The One With The Monkey,person,01
10,david,"right. but, see, the longer i waited, the more phenomenal the kiss had tobe, and now we've reached a place where it's just gotta be one of those things where ijust like... sweep everything off the table and throw you down on it. and, uh, i'm notreally a, uh, sweeping sorta fella.",0110,The One With The Monkey,person,01
10,phoebe,"oh, david, i, i think you are a sweeping sorta fella. i mean, you're asweeper! ...trapped inside a physicist's body.",0110,The One With The Monkey,person,01
10,david,rrrreally.,0110,The One With The Monkey,person,01
10,phoebe,"oh, yeah, oh, i'm sure of it. you should just do it, just sweep andthrow me.",0110,The One With The Monkey,person,01
10,david,...now? now?,0110,The One With The Monkey,person,01
10,phoebe,"oh yeah, right now.",0110,The One With The Monkey,person,01
10,david,"okay, okay, okay. (gets ready to sweep, and then picks up a laptopcomputer) y'know what, this was just really expensive. (puts it down elsewhere. then picksup a microscope) and i'll take- this was a gift. (moves it)",0110,The One With The Monkey,person,01
10,phoebe,"okay, now you're just kinda tidying.",0110,The One With The Monkey,person,01
10,david,"okay, what the hell, what the hell. (sweeps the remaining papers off thedesk and grabs phoebe) you want me to actually throw you or you-you wanna just hop?",0110,The One With The Monkey,person,01
10,phoebe,i can hop. (she hops onto the table),0110,The One With The Monkey,person,01
10,ross,so tell me something. what does the phrase 'no date pact' mean to you?,0110,The One With The Monkey,person,01
10,monica,"i'm sorry, okay. it's just that chandler has somebody, and phoebe hassomebody- i thought i'd ask fun bobby.",0110,The One With The Monkey,person,01
10,chandler,fun bobby? your ex-boyfriend fun bobby?,0110,The One With The Monkey,person,01
10,monica,yeah.,0110,The One With The Monkey,person,01
10,joey,you know more than one fun bobby?,0110,The One With The Monkey,person,01
10,chandler,i happen to know a fun bob.,0110,The One With The Monkey,person,01
10,rachel,"(brings joey a mug of coffee) okay, here we go...",0110,The One With The Monkey,person,01
10,joey,"ooh ooh ooh ooh, there's no room for milk!",0110,The One With The Monkey,person,01
10,rachel,(glances at joey and then sips his coffee) there. now there is.,0110,The One With The Monkey,person,01
10,ross,"okay, so on our no-date evening, three of you now have dates.",0110,The One With The Monkey,person,01
10,joey,"uh, four.",0110,The One With The Monkey,person,01
10,ross,four.,0110,The One With The Monkey,person,01
10,rachel,five.,0110,The One With The Monkey,person,01
10,ross,five. (buries his head in his hands),0110,The One With The Monkey,person,01
10,rachel,sorry. paolo's catching an earlier flight.,0110,The One With The Monkey,person,01
10,joey,"yeah, and i met this really hot single mom at the store. what's an elf todo?",0110,The One With The Monkey,person,01
10,ross,"okay, so i'm gonna be the only one standing there alone when the balldrops?",0110,The One With The Monkey,person,01
10,rachel,"oh, c'mon. we'll have, we'll have a big party, and no-one'll know who'swith who.",0110,The One With The Monkey,person,01
10,ross,"hey, y'know, this is so not what i needed right now.",0110,The One With The Monkey,person,01
10,monica,what's the matter?,0110,The One With The Monkey,person,01
10,ross,"oh, it's-it's marcel. he keeps shutting me out, y'know? he's walkingaround all the time dragging his hands...",0110,The One With The Monkey,person,01
10,chandler,"that's so weird, i had such a blast with him the other night.",0110,The One With The Monkey,person,01
10,ross,really.,0110,The One With The Monkey,person,01
10,chandler,"yeah, we played, we watched tv.. that juggling thing is amazing.",0110,The One With The Monkey,person,01
10,ross,"what, uh... what juggling thing?",0110,The One With The Monkey,person,01
10,chandler,with the balled-up socks? i figured you taught him that.,0110,The One With The Monkey,person,01
10,ross,no.,0110,The One With The Monkey,person,01
10,chandler,"y'know, it wasn't that big a deal. he just balled up socks... and amelon...",0110,The One With The Monkey,person,01
10,max,phoebe. hi.,0110,The One With The Monkey,person,01
10,phoebe,"oh, hi max! hey, do you know everybody?",0110,The One With The Monkey,person,01
10,max,no. have you seen david?,0110,The One With The Monkey,person,01
10,phoebe,"no, no, he hasn't been around.",0110,The One With The Monkey,person,01
10,max,"well, if you see him, tell him to pack his bags. we are going to minsk.",0110,The One With The Monkey,person,01
10,phoebe,minsk?,0110,The One With The Monkey,person,01
10,max,minsk. it's in russia.,0110,The One With The Monkey,person,01
10,phoebe,i know where minsk is.,0110,The One With The Monkey,person,01
10,max,"we got the grant. three years, all expenses paid.",0110,The One With The Monkey,person,01
10,phoebe,"so when, when do you leave?",0110,The One With The Monkey,person,01
10,max,january first.,0110,The One With The Monkey,person,01
10,phoebe,hello?,0110,The One With The Monkey,person,01
10,david,hey!,0110,The One With The Monkey,person,01
10,phoebe,hi.,0110,The One With The Monkey,person,01
10,david,hi! (kisses her) what-what're you doing here?,0110,The One With The Monkey,person,01
10,phoebe,"um, well, max told me about minsk, so (puts on a fake cheery voice)congratulations! this is so exciting!",0110,The One With The Monkey,person,01
10,max,it'd be even more exciting if we were going.,0110,The One With The Monkey,person,01
10,phoebe,"oh, you're not going? (fake disappointed voice) oh, why?",0110,The One With The Monkey,person,01
10,max,"tell her, david. 'i don't wanna go to minsk and work with lifson andyamaguchi and flench, on nonononononono. i wanna stay here and make out with mygirlfriend!!' (storms out)",0110,The One With The Monkey,person,01
10,david,"thank you, max. thank you.",0110,The One With The Monkey,person,01
10,phoebe,so-so you're really not going?,0110,The One With The Monkey,person,01
10,david,i don't know. i don't know what i'm gonna do. i just- you decide.,0110,The One With The Monkey,person,01
10,phoebe,oh don't do that.,0110,The One With The Monkey,person,01
10,david,please.,0110,The One With The Monkey,person,01
10,phoebe,oh no no.,0110,The One With The Monkey,person,01
10,david,"no, but i'm asking-",0110,The One With The Monkey,person,01
10,phoebe,"oh, but i can't do that-",0110,The One With The Monkey,person,01
10,david,"no, but i can't-",0110,The One With The Monkey,person,01
10,phoebe,"it's your thing, and-",0110,The One With The Monkey,person,01
10,david,-make the decision-,0110,The One With The Monkey,person,01
10,phoebe,"okay, um, stay.",0110,The One With The Monkey,person,01
10,david,stay.,0110,The One With The Monkey,person,01
10,phoebe,stay.,0110,The One With The Monkey,person,01
10,phoebe,getting so good at that! (she hops on),0110,The One With The Monkey,person,01
10,david,it was max's stuff. (they kiss),0110,The One With The Monkey,person,01
10,janice,"i love this artichoke thing! oh, don't tell me what's in it, the dietstarts tomorrow! (laughs her janice laugh)",0110,The One With The Monkey,person,01
10,chandler,you remember janice.,0110,The One With The Monkey,person,01
10,monica,vividly.,0110,The One With The Monkey,person,01
10,monica,hi.,0110,The One With The Monkey,person,01
10,sandy,"hi, i'm sandy.",0110,The One With The Monkey,person,01
10,joey,"sandy! hi! c'mon in! (she enters, followed by a young boy and a youngergirl)...you brought your kids.",0110,The One With The Monkey,person,01
10,sandy,"yeah. that's okay, right?",0110,The One With The Monkey,person,01
10,ross,par-tay!,0110,The One With The Monkey,person,01
10,monica,that thing is not coming in here.,0110,The One With The Monkey,person,01
10,ross,"'that thing'? this is how you greet guests at a party? let me ask yousomething, if i showed up here with my new girlfriend, she wouldn't be welcome in yourhome?",0110,The One With The Monkey,person,01
10,monica,i'm guessing your new girlfriend wouldn't urinate on my coffee table.,0110,The One With The Monkey,person,01
10,ross,okay. he was more embarrassed about that than anyone. okay? and for him tohave the courage to walk back in here like nothing happened...,0110,The One With The Monkey,person,01
10,monica,alright. just keep him away from me.,0110,The One With The Monkey,person,01
10,ross,"thank you. (she walks off) c'mon, marcel, whaddya say you and i do alittle mingling? (marcel runs off) alright, i'll, uh... catch up with you later.",0110,The One With The Monkey,person,01
10,monica,"oh my gosh! rachel, honey.. are you okay? where-where's paolo?",0110,The One With The Monkey,person,01
10,rachel,rome. jerk missed his flight.,0110,The One With The Monkey,person,01
10,phoebe,and then... your face is bloated?,0110,The One With The Monkey,person,01
10,rachel,"no. okay. i was at the airport, getting into a cab, when this woman-this blonde planet with a pocketbook- starts yelling at me. something about how it was hercab first. and then the next thing i know she just starts- starts pulling me out by myhair! so i'm blowing my attack whistle thingy and three more cabs show up, and as i'mgoing to get into a cab she tackles me. and i hit my head on the kerb and cut my lip on mywhistle...oh...everybody having fun at the party? (to monica) are people eating my dip?",0110,The One With The Monkey,person,01
10,sandy,"y'know, when i saw you at the store last week, it was probably the firsttime i ever mentally undressed an elf.",0110,The One With The Monkey,person,01
10,joey,"wow, that's, uh, dirty.",0110,The One With The Monkey,person,01
10,sandy,yeah.,0110,The One With The Monkey,person,01
10,joey,"hey, kids...",0110,The One With The Monkey,person,01
10,ross,"(watching marcel play with phoebe. to chandler) look at him. i'm notsaying he has to spend the whole evening with me, but at least check in.",0110,The One With The Monkey,person,01
10,janice,"(startles them) there you are! haaah, you got away from me!",0110,The One With The Monkey,person,01
10,chandler,(imitating) but you found me!,0110,The One With The Monkey,person,01
10,janice,"here, ross, take our picture. (hands him a camera and he startssnapping) smile! you're on janice camera!",0110,The One With The Monkey,person,01
10,chandler,kill me. kill me now.,0110,The One With The Monkey,person,01
10,monica,hey everybody! it's fun bobby!,0110,The One With The Monkey,person,01
10,fun bobby,"hey, sorry i'm late. but my, uh, grandfather, he- died about twohours ago. but i-i-i couldn't get a flight out 'til tomorrow, so here i am!",0110,The One With The Monkey,person,01
10,joey,(approaching) hey fun bobby! whoah! who died?,0110,The One With The Monkey,person,01
10,fun bobby,"it's gonna be an open casket, y'know, so at least i'll- i get to seehim again.",0110,The One With The Monkey,person,01
10,janice,"(ross is still taking their photo) oh, i'm gonna blow this one up, andi'm gonna write 'reunited' in glitter.",0110,The One With The Monkey,person,01
10,chandler,"alright, janice, that's it! janice... janice... hey, janice, when iinvited you to this party i didn't necessarily think that it meant that we-",0110,The One With The Monkey,person,01
10,janice,"oh, no. oh, no.",0110,The One With The Monkey,person,01
10,chandler,i'm sorry you misunderstood...,0110,The One With The Monkey,person,01
10,janice,"oh my god. you listen to me, chandler, you listen to me. one of thesetimes is just gonna be your last chance with me. (she runs off)",0110,The One With The Monkey,person,01
10,chandler,"oh, will you give me the thing. (snatches the camera)",0110,The One With The Monkey,person,01
10,phoebe,"hi, max!",0110,The One With The Monkey,person,01
10,max,yoko. (to david) i've decided to go to minsk without you.,0110,The One With The Monkey,person,01
10,david,wow.,0110,The One With The Monkey,person,01
10,max,it won't be the same- but it'll still be minsk. happy new year.(walks off),0110,The One With The Monkey,person,01
10,phoebe,are you alright?,0110,The One With The Monkey,person,01
10,david,"yeah, i'm fine, i'm fine.",0110,The One With The Monkey,person,01
10,phoebe,you're going to minsk.,0110,The One With The Monkey,person,01
10,david,"no, i'm... not going to minsk.",0110,The One With The Monkey,person,01
10,phoebe,"oh, you are so going to minsk. you belong in minsk. you can't stay herejust 'cause of me.",0110,The One With The Monkey,person,01
10,david,"yes i can. because if i go it means i have to break up with you, and ican't break up with you.",0110,The One With The Monkey,person,01
10,phoebe,"oh yes, yes, yes you can. just say, um, 'phoebe, my work is my life andthat's what i have to do right now'. and i say 'your work?! your work?! how can you saythat?!'. and then you say, um, 'it's tearing me apart, but i have no choice. can't youunderstand that?'. and i say (hits him) 'no! no! i can't understand that!'.",0110,The One With The Monkey,person,01
10,david,"uh, ow.",0110,The One With The Monkey,person,01
10,phoebe,"ooh, sorry. um, and, and then you put your arms around me. and then youput your arms around me. (he does so) and, um, and then you tell me that you love me andyou'll never forget me.",0110,The One With The Monkey,person,01
10,david,i'll never forget you.,0110,The One With The Monkey,person,01
10,phoebe,and then you say that it's almost midnight and you have to go becauseyou don't wanna start the new year with me if you can't finish it. (they kiss) i'm gonnamiss you. you scientist guy.,0110,The One With The Monkey,person,01
10,dick clark,"(on tv) hi, this is dick clark, live in times square. we're in avirtual snowstorm of confetti here in times square...",0110,The One With The Monkey,person,01
10,joey,"there y'go, kids.",0110,The One With The Monkey,person,01
10,chandler,(to a woman who he has clearly just met) and then the peacock bit me.(laughs) please kiss me at midnight. (she leaves),0110,The One With The Monkey,person,01
10,joey,you seen sandy?,0110,The One With The Monkey,person,01
10,chandler,"ooh. uh, i don't know how to tell you this, but she's in monica'sbedroom, getting it on with max, that scientist geek. ooh, look at that, i did know how totell you.",0110,The One With The Monkey,person,01
10,rachel,"vrrbddy, the bll is drrbing.",0110,The One With The Monkey,person,01
10,all,(in the kitchen) what?,0110,The One With The Monkey,person,01
10,rachel,the bll is drrbing!,0110,The One With The Monkey,person,01
10,dick clark,(on tv) in twenty seconds it'll be midnight...,0110,The One With The Monkey,person,01
10,chandler,and the moment of joy is upon us.,0110,The One With The Monkey,person,01
10,joey,looks like that no date pact thing worked out.,0110,The One With The Monkey,person,01
10,phoebe,everybody looks so happy. i hate that.,0110,The One With The Monkey,person,01
10,monica,not everybody's happy. hey bobby!,0110,The One With The Monkey,person,01
10,chandler,"y'know, i uh.. just thought i'd throw this out here. i'm no math whiz,but i do believe there are three girls and three guys right here. (makes kiss noise)",0110,The One With The Monkey,person,01
10,phoebe,i dunno. i don't feel like kissing anyone tonight.,0110,The One With The Monkey,person,01
10,rachel,i can't kiss anyone.,0110,The One With The Monkey,person,01
10,monica,so i'm kissing everyone?,0110,The One With The Monkey,person,01
10,joey,"nonono, you can't kiss ross, that's your brother.",0110,The One With The Monkey,person,01
10,ross,perfect. perfect. so now everybody's getting kissed but me.,0110,The One With The Monkey,person,01
10,chandler,"alright, somebody kiss me. somebody kiss me, it's midnight! somebodykiss me!",0110,The One With The Monkey,person,01
10,joey,alrightalrightalright. (kisses him. ross takes a photo) there.,0110,The One With The Monkey,person,01
10,ross,"(watching marcel and talking to rachel) i wanted this to work so much. imean i'm still in there, changing his diapers, pickin' his fleas... but he's just phoningit in. just so hard to accept the fact that something you love so much doesn't love youback.",0110,The One With The Monkey,person,01
10,rachel,...i think that bitch cracked my tooth.,0110,The One With The Monkey,person,01
11,phoebe,do you think they have yesterday's daily news?,0111,The One With Mrs. Bing,person,01
11,monica,why?,0111,The One With Mrs. Bing,person,01
11,phoebe,"just wanna check my horoscope, see if it was right.",0111,The One With Mrs. Bing,person,01
11,monica,"oh my god. (grabs phoebe and turns her away) phoebe. don't look now, butbehind us is a guy who has the potential to break our hearts and plunge us into a pit ofdepression.",0111,The One With Mrs. Bing,person,01
11,phoebe,"where? (turns to face him) ooh, come to momma.",0111,The One With Mrs. Bing,person,01
11,monica,"he's coming. be cool, be cool, be cool.",0111,The One With Mrs. Bing,person,01
11,guy,nice hat.,0111,The One With Mrs. Bing,person,01
11,monica and phoebe,(in unison) thanks.,0111,The One With Mrs. Bing,person,01
11,phoebe,we should do something. whistle.,0111,The One With Mrs. Bing,person,01
11,monica,we are not going to whistle.,0111,The One With Mrs. Bing,person,01
11,phoebe,"come on, do it.",0111,The One With Mrs. Bing,person,01
11,monica,no!,0111,The One With Mrs. Bing,person,01
11,phoebe,do it!,0111,The One With Mrs. Bing,person,01
11,monica,no!,0111,The One With Mrs. Bing,person,01
11,phoebe,do it do it do it!,0111,The One With Mrs. Bing,person,01
11,monica,(shouts to the guy) woo-woo!,0111,The One With Mrs. Bing,person,01
11,phoebe,i can't believe you did that!,0111,The One With Mrs. Bing,person,01
11,monica,"why did i 'woo-hoo'? i mean, what was i hoping would happen? that-thathe'd turn round and say 'i love that sound, i must have you now'?",0111,The One With Mrs. Bing,person,01
11,phoebe,"i just wish there was something we could do. (bends down and talks tohim) hello. hello, coma guy. get up, you girl scout! up! up! up!",0111,The One With Mrs. Bing,person,01
11,monica,"phoebe, what are you doing?",0111,The One With Mrs. Bing,person,01
11,phoebe,maybe nobody's tried this.,0111,The One With Mrs. Bing,person,01
11,monica,"i wish we at least knew his name... look at that face. i mean, evensleeping, he looks smart. i bet he's a lawyer.",0111,The One With Mrs. Bing,person,01
11,phoebe,"yeah, but did you see the dents in his knuckles? that means he'sartistic.",0111,The One With Mrs. Bing,person,01
11,monica,"okay, he's a lawyer, who teaches sculpting on the side. and- he candance!",0111,The One With Mrs. Bing,person,01
11,phoebe,"oh! and, he's the kinda guy who, when you're talking, he's listening,y'know, and not saying 'yeah, i understand' but really wondering what you look like naked.",0111,The One With Mrs. Bing,person,01
11,monica,i wish all guys could be like him.,0111,The One With Mrs. Bing,person,01
11,phoebe,i know.,0111,The One With Mrs. Bing,person,01
11,chandler,are there no conscious men in the city for you two?,0111,The One With Mrs. Bing,person,01
11,monica,he doesn't have anyone.,0111,The One With Mrs. Bing,person,01
11,phoebe,"yeah, we-we feel kinda responsible.",0111,The One With Mrs. Bing,person,01
11,joey,i can't believe you said woowoo. i don't even say woowoo.,0111,The One With Mrs. Bing,person,01
11,rachel,"oh, she's coming up! she's coming up! (turns on the tv)",0111,The One With Mrs. Bing,person,01
11,jay leno,"(on tv) folks, when we come back we'll be talking about her new book,'euphoria unbound'",0111,The One With Mrs. Bing,person,01
11,chandler,"y'know, we don't have to watch this. weekend at bernie's ison showtime, hbo, and cinemax.",0111,The One With Mrs. Bing,person,01
11,rachel,"no way, forget it.",0111,The One With Mrs. Bing,person,01
11,joey,"c'mon, she's your mom!",0111,The One With Mrs. Bing,person,01
11,chandler,"exactly. weekend at bernie's! dead guy getting hit in thegroin twenty, thirty times! no?",0111,The One With Mrs. Bing,person,01
11,rachel,"chandler, i gotta tell you, i love your mom's books! i love her books! icannot get on a plane without one! i mean, this is so cool!",0111,The One With Mrs. Bing,person,01
11,chandler,"yeah, well, you wouldn't think it was cool if you're eleven years oldand all your friends are passing around page 79 of 'mistress bitch.'",0111,The One With Mrs. Bing,person,01
11,ross,"c'mon, chandler, i love your mom. i think she's a blast.",0111,The One With Mrs. Bing,person,01
11,chandler,you can say that because she's not your mom.,0111,The One With Mrs. Bing,person,01
11,ross,"oh, please...",0111,The One With Mrs. Bing,person,01
11,paolo,bona sera.,0111,The One With Mrs. Bing,person,01
11,rachel,"oh, hi sweetie. (they kiss)",0111,The One With Mrs. Bing,person,01
11,ross,when did rigatoni get back from rome?,0111,The One With Mrs. Bing,person,01
11,monica,last night.,0111,The One With Mrs. Bing,person,01
11,ross,"ah, so then his plane didn't explode in a big ball of fire?... just adream i had- but, phew.",0111,The One With Mrs. Bing,person,01
11,phoebe,hey hey hey! she's on!,0111,The One With Mrs. Bing,person,01
11,paolo,ah! nora bing!,0111,The One With Mrs. Bing,person,01
11,jay leno,(on tv) ...now what is this about you-you being arrested i-in london?what is that all about?,0111,The One With Mrs. Bing,person,01
11,phoebe,your mom was arrested?,0111,The One With Mrs. Bing,person,01
11,chandler,"shhh, busy beaming with pride.",0111,The One With Mrs. Bing,person,01
11,mrs. bing,"(on tv) ...this is kind of embarrassing, but occasionally after i'vebeen intimate with a man...",0111,The One With Mrs. Bing,person,01
11,chandler,now why would she say that's embarrassing?,0111,The One With Mrs. Bing,person,01
11,all,shhh.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,(on tv) ...i just get this craving for kung pow chicken.,0111,The One With Mrs. Bing,person,01
11,chandler,that's too much information!!,0111,The One With Mrs. Bing,person,01
11,jay leno,"(on tv) alright, so now you're doing this whole book tour thing, howis that going?",0111,The One With Mrs. Bing,person,01
11,mrs. bing,"(on tv) oh, fine. i'm leaving for new york tomorrow, which i hate-but i get to see my son, who i love...",0111,The One With Mrs. Bing,person,01
11,all,awww!,0111,The One With Mrs. Bing,person,01
11,chandler,this is the way that i find out. most moms use the phone.,0111,The One With Mrs. Bing,person,01
11,jay leno,"(on tv) y'know, don't take this wrong, i-i just don't see you a-as amom, somehow.. i don't mean that, i don't mean that bad...",0111,The One With Mrs. Bing,person,01
11,mrs. bing,"(on tv) oh no, i am a fabulous mom! i bought my son his firstcondoms.",0111,The One With Mrs. Bing,person,01
11,chandler,...and then he burst into flames.,0111,The One With Mrs. Bing,person,01
11,monica,"let's see. congress is debating a new deficit reduction bill... themayor wants to raise subway fares again... the high today was forty-five... and- oh, teamsplayed sports.",0111,The One With Mrs. Bing,person,01
11,phoebe,what about glen? he could be a glen.,0111,The One With Mrs. Bing,person,01
11,monica,nah... not-not special enough.,0111,The One With Mrs. Bing,person,01
11,phoebe,ooh! how about agamemnon?,0111,The One With Mrs. Bing,person,01
11,monica,waaay too special.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,i am famished. what do i want... (looks at chandler's menu),0111,The One With Mrs. Bing,person,01
11,chandler,please god don't let it be kung pow chicken.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,"oh, you watched the show! what'd you think?",0111,The One With Mrs. Bing,person,01
11,chandler,"well, i think you need to come out of your shell just a little.",0111,The One With Mrs. Bing,person,01
11,ross,(entering) what is this dive? only you could've picked this place.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,"oooh, c'mon, shut up, it's fun. gimme a hug. (they both sit down)well, i think we're ready for some tequila.",0111,The One With Mrs. Bing,person,01
11,chandler,i know i am.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,who's doing shots?,0111,The One With Mrs. Bing,person,01
11,monica,yeah.,0111,The One With Mrs. Bing,person,01
11,phoebe,i'm in.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,there y'go. ross?,0111,The One With Mrs. Bing,person,01
11,ross,"uh, i'm not really a shot drinking kinda guy.",0111,The One With Mrs. Bing,person,01
11,rachel,"hi! sorry- sorry we're late, we, uh, kinda just, y'know, lost track oftime.",0111,The One With Mrs. Bing,person,01
11,ross,...but a man can change. (downs a shot),0111,The One With Mrs. Bing,person,01
11,ross,anyone want me to appraise anything?,0111,The One With Mrs. Bing,person,01
11,rachel,"mrs. bing, i have to tell you, i've read everything you've ever written.no, i mean it! i mean, when i read euphoria at midnight, all i wanted to do was become awriter.",0111,The One With Mrs. Bing,person,01
11,mrs. bing,"oh, please, honey, listen, if i can do it, anybody can. you juststart with half a dozen european cities, throw in thirty euphemisms for male genitalia,and bam! you have got yourself a book.",0111,The One With Mrs. Bing,person,01
11,chandler,"myyy mother, ladies and gentlemen.",0111,The One With Mrs. Bing,person,01
11,mrs. bing,"yeah, any messages for room 226?",0111,The One With Mrs. Bing,person,01
11,mrs. bing,"you okay there, slugger?",0111,The One With Mrs. Bing,person,01
11,ross,"yeah, i'm fine, i'm fine. (a woman emerges from the toilet behind him andhe tries to pretend he was in the other one)",0111,The One With Mrs. Bing,person,01
11,mrs. bing,what is with you tonight?,0111,The One With Mrs. Bing,person,01
11,ross,nothing. nothing nothing nothing.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,"(to phone) okay, thank you. (to ross) it's the italian hand-licker,isn't it.",0111,The One With Mrs. Bing,person,01
11,ross,no. it's the one he's licking.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,she's supposed to be with you.,0111,The One With Mrs. Bing,person,01
11,ross,you're good.,0111,The One With Mrs. Bing,person,01
11,mrs. bing,"oh, ross, listen to me. i have sold a hundred million copies of mybooks, and y'know why?",0111,The One With Mrs. Bing,person,01
11,ross,the girl on the cover with her nipples showing?,0111,The One With Mrs. Bing,person,01
11,mrs. bing,"no. because i know how to write men that women fall in love with.believe me, i cannot sell a paolo. people will not turn three hundred twenty-five pagesfor a paolo. c'mon, the guy's a secondary character, a, y'know, complication youeventually kill off.",0111,The One With Mrs. Bing,person,01
11,ross,when?,0111,The One With Mrs. Bing,person,01
